feature,importance,normalized_importance
thumb_pixel_055,0.0019281712011314034,0.0019281712011314034
thumb_pixel_077,0.0019071509413468675,0.0019071509413468675
blue_min,0.00189936038374395,0.00189936038374395
thumb_pixel_202,0.001890966818007291,0.001890966818007291
thumb_pixel_122,0.0018754305541580914,0.0018754305541580914
green_min,0.001874217593043635,0.001874217593043635
gray_hist_04,0.0018405027438878837,0.0018405027438878837
thumb_pixel_254,0.0018364453141633459,0.0018364453141633459
thumb_pixel_105,0.001833229707950836,0.001833229707950836
thumb_pixel_136,0.0018309719393861143,0.0018309719393861143
thumb_pixel_225,0.00180737537781215,0.00180737537781215
thumb_pixel_038,0.0018045822504954056,0.0018045822504954056
thumb_pixel_170,0.0017956162295003624,0.0017956162295003624
thumb_pixel_150,0.001791718611204363,0.001791718611204363
blue_hist_00,0.001787193923346474,0.001787193923346474
thumb_pixel_126,0.0017613644562287146,0.0017613644562287146
thumb_pixel_056,0.001743807037534909,0.001743807037534909
thumb_pixel_153,0.0017386369002980744,0.0017386369002980744
thumb_pixel_066,0.001718962095245864,0.001718962095245864
thumb_pixel_074,0.0017052193349481027,0.0017052193349481027
thumb_pixel_252,0.0017000330315689064,0.0017000330315689064
thumb_pixel_146,0.0016884512715802905,0.0016884512715802905
thumb_pixel_186,0.0016754024454287864,0.0016754024454287864
thumb_pixel_067,0.001673495534669068,0.001673495534669068
thumb_pixel_227,0.0016446938106996717,0.0016446938106996717
thumb_pixel_054,0.0016382434064426577,0.0016382434064426577
thumb_pixel_100,0.001611641933317878,0.001611641933317878
gray_hist_05,0.0016043709116435947,0.0016043709116435947
thumb_pixel_241,0.0016000395152010643,0.0016000395152010643
thumb_pixel_191,0.0015983373604535529,0.0015983373604535529
thumb_pixel_096,0.0015782094099610988,0.0015782094099610988
red_hist_01,0.0015664184611610848,0.0015664184611610848
thumb_pixel_177,0.0015433543080460583,0.0015433543080460583
thumb_pixel_101,0.0015186126367138094,0.0015186126367138094
gray_hist_09,0.0015125254193100316,0.0015125254193100316
thumb_pixel_158,0.001484989359940563,0.001484989359940563
thumb_pixel_093,0.00148471154455432,0.00148471154455432
thumb_pixel_040,0.0014732269232772372,0.0014732269232772372
gray_hist_14,0.0014671172042735982,0.0014671172042735982
thumb_pixel_183,0.001465204665654264,0.001465204665654264
thumb_pixel_062,0.001450331958240999,0.001450331958240999
thumb_pixel_073,0.0014387971815843829,0.0014387971815843829
thumb_pixel_057,0.0014307275223606722,0.0014307275223606722
thumb_pixel_243,0.0014263494561690083,0.0014263494561690083
thumb_pixel_205,0.0014263321302053816,0.0014263321302053816
thumb_pixel_019,0.0013873173300952904,0.0013873173300952904
thumb_pixel_137,0.0013697788657933518,0.0013697788657933518
thumb_pixel_014,0.0013546935124731608,0.0013546935124731608
thumb_pixel_068,0.0013535451233860829,0.0013535451233860829
thumb_pixel_209,0.0013449948561074408,0.0013449948561074408
thumb_pixel_106,0.0013393458010128455,0.0013393458010128455
thumb_pixel_161,0.0013384304859430148,0.0013384304859430148
blue_hist_03,0.0013251484701178203,0.0013251484701178203
thumb_pixel_061,0.0013193757000995294,0.0013193757000995294
thumb_pixel_121,0.001316016185883013,0.001316016185883013
green_hist_02,0.00130122052775778,0.00130122052775778
gray_hist_08,0.0012984290608498838,0.0012984290608498838
thumb_pixel_127,0.0012901727998850024,0.0012901727998850024
red_hist_04,0.00128985115531244,0.00128985115531244
thumb_pixel_088,0.0012805363164316403,0.0012805363164316403
thumb_pixel_240,0.0012550066803850483,0.0012550066803850483
thumb_pixel_017,0.0012456303534261767,0.0012456303534261767
thumb_pixel_091,0.0012436885838813198,0.0012436885838813198
thumb_pixel_083,0.0012330869539181847,0.0012330869539181847
thumb_pixel_224,0.0012110772007522344,0.0012110772007522344
thumb_pixel_255,0.0011973867202954844,0.0011973867202954844
thumb_pixel_120,0.0011795836953708777,0.0011795836953708777
thumb_pixel_029,0.0011471797835823287,0.0011471797835823287
thumb_pixel_051,0.0011380777915185388,0.0011380777915185388
thumb_pixel_119,0.0011326868957065783,0.0011326868957065783
red_hist_02,0.0011280877845227042,0.0011280877845227042
green_hist_05,0.0011211735893681886,0.0011211735893681886
thumb_pixel_082,0.0011165439711804568,0.0011165439711804568
thumb_pixel_154,0.0011114877353102241,0.0011114877353102241
thumb_pixel_220,0.0011054993367612127,0.0011054993367612127
